time,open,high,low,close,tick_volume,spread,real_volume
2023-08-22 18:15:00,1897.314,1897.484,1896.37,1896.383,493,200,0
2023-08-22 18:30:00,1896.382,1897.21,1896.379,1897.121,498,200,0
2023-08-22 18:45:00,1897.121,1897.564,1897.04,1897.146,574,200,0
2023-08-22 19:00:00,1897.144,1897.348,1896.882,1896.883,582,200,0
2023-08-22 19:15:00,1896.879,1897.549,1896.879,1897.13,554,200,0
2023-08-22 19:30:00,1897.13,1897.348,1896.799,1897.103,494,200,0
2023-08-22 19:45:00,1897.111,1897.643,1897.003,1897.571,537,200,0
2023-08-22 20:00:00,1897.547,1897.82,1897.078,1897.173,337,200,0
2023-08-22 20:15:00,1897.175,1897.456,1897.116,1897.116,263,200,0
2023-08-22 20:30:00,1897.115,1897.436,1897.063,1897.277,219,200,0
2023-08-22 20:45:00,1897.271,1897.539,1897.228,1897.539,244,200,0
2023-08-22 22:00:00,1897.492,1898.135,1897.333,1898.096,300,200,0
2023-08-22 22:15:00,1898.096,1898.203,1897.992,1898.198,176,200,0
2023-08-22 22:30:00,1898.2,1898.201,1897.905,1897.905,236,200,0
2023-08-22 22:45:00,1897.905,1898.106,1897.796,1897.891,199,200,0
2023-08-22 23:00:00,1897.891,1897.988,1897.763,1897.859,168,200,0
2023-08-22 23:15:00,1897.859,1898.16,1897.699,1898.054,168,200,0
2023-08-22 23:30:00,1898.054,1898.363,1898.054,1898.363,141,200,0
2023-08-22 23:45:00,1898.362,1898.569,1898.32,1898.478,252,200,0
2023-08-23 00:00:00,1898.476,1899.825,1898.432,1899.587,548,200,0
2023-08-23 00:15:00,1899.586,1900.198,1899.286,1899.787,589,200,0
2023-08-23 00:30:00,1899.787,1900.259,1899.235,1899.424,622,200,0
2023-08-23 00:45:00,1899.423,1899.671,1898.737,1898.966,512,200,0
2023-08-23 01:00:00,1898.972,1900.169,1898.761,1899.965,712,200,0
2023-08-23 01:15:00,1899.966,1901.418,1899.748,1901.366,942,200,0
2023-08-23 01:30:00,1901.344,1901.758,1900.444,1901.338,967,200,0
2023-08-23 01:45:00,1901.306,1901.838,1900.705,1901.439,824,200,0
2023-08-23 02:00:00,1901.45,1902.74,1901.208,1901.454,1035,200,0
2023-08-23 02:15:00,1901.456,1901.508,1900.88,1900.88,587,200,0
2023-08-23 02:30:00,1900.881,1902.045,1900.881,1901.215,729,200,0
2023-08-23 02:45:00,1901.209,1901.387,1900.744,1900.975,703,200,0
2023-08-23 03:00:00,1900.945,1901.031,1900.106,1900.389,774,200,0
2023-08-23 03:15:00,1900.386,1900.738,1900.123,1900.478,582,200,0
2023-08-23 03:30:00,1900.48,1902.042,1900.476,1901.464,629,200,0
2023-08-23 03:45:00,1901.463,1901.718,1900.966,1901.524,425,200,0
2023-08-23 04:00:00,1901.524,1901.524,1900.68,1901.144,470,200,0
2023-08-23 04:15:00,1901.143,1901.187,1900.792,1901.15,423,200,0
2023-08-23 04:30:00,1901.148,1903.023,1900.905,1902.456,886,200,0
2023-08-23 04:45:00,1902.471,1903.327,1902.269,1903.298,660,200,0
2023-08-23 05:00:00,1903.291,1903.641,1903.003,1903.271,651,200,0
2023-08-23 05:15:00,1903.273,1903.313,1902.331,1902.839,649,200,0
2023-08-23 05:30:00,1902.84,1903.926,1902.773,1903.822,784,200,0
2023-08-23 05:45:00,1903.819,1903.839,1902.579,1902.579,770,200,0
2023-08-23 06:00:00,1902.549,1903.42,1902.294,1903.22,869,200,0
2023-08-23 06:15:00,1903.203,1904.287,1902.247,1903.833,855,200,0
2023-08-23 06:30:00,1903.806,1904.665,1903.131,1904.345,804,200,0
2023-08-23 06:45:00,1904.493,1904.519,1902.543,1902.868,940,200,0
2023-08-23 07:00:00,1902.854,1903.52,1902.465,1902.857,918,200,0
2023-08-23 07:15:00,1902.889,1904.252,1902.889,1904.042,873,200,0
2023-08-23 07:30:00,1904.01,1904.319,1901.643,1902.192,1470,200,0
2023-08-23 07:45:00,1902.184,1903.817,1901.812,1903.587,1061,200,0
2023-08-23 08:00:00,1903.553,1904.997,1903.487,1904.612,1004,200,0
2023-08-23 08:15:00,1904.647,1904.951,1903.575,1903.926,795,200,0
2023-08-23 08:30:00,1903.891,1904.977,1903.48,1904.951,1008,200,0
2023-08-23 08:45:00,1904.951,1905.291,1903.563,1903.71,942,200,0
2023-08-23 09:00:00,1903.718,1904.79,1903.618,1904.403,792,200,0
2023-08-23 09:15:00,1904.403,1905.117,1902.901,1904.114,836,200,0
2023-08-23 09:30:00,1904.104,1904.697,1902.973,1902.991,936,200,0
2023-08-23 09:45:00,1903.0,1903.028,1901.777,1902.597,811,200,0
2023-08-23 10:00:00,1902.567,1902.914,1902.007,1902.399,729,200,0
2023-08-23 10:15:00,1902.369,1902.589,1901.656,1901.971,714,200,0
2023-08-23 10:30:00,1901.959,1902.344,1901.235,1901.55,742,200,0
2023-08-23 10:45:00,1901.551,1904.014,1901.466,1903.224,819,200,0
2023-08-23 11:00:00,1903.194,1904.221,1902.98,1903.729,915,200,0
2023-08-23 11:15:00,1903.726,1904.131,1902.772,1902.958,727,200,0
2023-08-23 11:30:00,1902.958,1904.54,1902.958,1903.796,842,200,0
2023-08-23 11:45:00,1903.779,1903.841,1902.916,1903.259,733,200,0
2023-08-23 12:00:00,1903.26,1904.822,1902.976,1903.5,1061,200,0
2023-08-23 12:15:00,1903.531,1906.487,1902.611,1906.487,1449,200,0
2023-08-23 12:30:00,1906.522,1908.379,1905.662,1908.302,1615,200,0
2023-08-23 12:45:00,1908.271,1908.305,1903.583,1903.621,1470,200,0
2023-08-23 13:00:00,1903.652,1906.268,1902.842,1906.046,1673,200,0
2023-08-23 13:15:00,1906.013,1911.344,1905.665,1910.556,1894,200,0
2023-08-23 13:30:00,1910.588,1912.133,1908.172,1909.191,2361,200,0
2023-08-23 13:45:00,1909.224,1918.877,1909.224,1917.986,4228,200,0
2023-08-23 14:00:00,1918.02,1918.111,1914.472,1916.488,3029,200,0
2023-08-23 14:15:00,1916.457,1918.253,1914.897,1917.497,2128,200,0
2023-08-23 14:30:00,1917.528,1918.037,1914.734,1915.652,1553,200,0
2023-08-23 14:45:00,1915.64,1916.303,1914.9,1915.598,1278,200,0
2023-08-23 15:00:00,1915.572,1917.234,1915.415,1917.087,1199,200,0
2023-08-23 15:15:00,1917.077,1917.368,1916.082,1916.623,1068,200,0
2023-08-23 15:30:00,1916.654,1917.725,1915.983,1917.488,987,200,0
2023-08-23 15:45:00,1917.457,1918.268,1917.082,1918.268,892,200,0
2023-08-23 16:00:00,1918.27,1919.234,1918.2,1919.022,906,200,0
2023-08-23 16:15:00,1919.017,1919.595,1918.753,1919.409,857,200,0
2023-08-23 16:30:00,1919.393,1920.292,1919.187,1919.35,816,200,0
2023-08-23 16:45:00,1919.384,1919.903,1918.558,1919.703,894,200,0
2023-08-23 17:00:00,1919.732,1919.797,1917.789,1917.974,843,200,0
2023-08-23 17:15:00,1918.005,1918.93,1917.421,1918.545,1018,200,0
2023-08-23 17:30:00,1918.549,1919.455,1918.01,1918.38,753,200,0
2023-08-23 17:45:00,1918.38,1918.699,1917.911,1917.974,649,200,0
2023-08-23 18:00:00,1917.943,1918.112,1917.017,1917.064,704,200,0
2023-08-23 18:15:00,1917.039,1917.526,1916.918,1917.338,737,200,0
2023-08-23 18:30:00,1917.355,1917.391,1916.415,1916.512,663,200,0
2023-08-23 18:45:00,1916.511,1917.124,1916.264,1916.639,719,200,0
2023-08-23 19:00:00,1916.629,1917.513,1916.629,1917.112,625,200,0
2023-08-23 19:15:00,1917.095,1917.374,1916.792,1917.36,587,200,0
2023-08-23 19:30:00,1917.36,1917.374,1916.573,1916.995,675,200,0
2023-08-23 19:45:00,1917.0,1917.044,1916.404,1916.831,639,200,0
2023-08-23 20:00:00,1916.802,1916.917,1916.236,1916.393,391,200,0
2023-08-23 20:15:00,1916.373,1916.608,1915.801,1915.811,373,200,0
2023-08-23 20:30:00,1915.81,1916.002,1915.095,1915.214,484,200,0
2023-08-23 20:45:00,1915.18,1915.656,1914.442,1915.323,535,200,0
2023-08-23 22:00:00,1915.314,1917.569,1915.263,1917.174,600,200,0
2023-08-23 22:15:00,1917.175,1917.178,1916.657,1916.834,304,200,0
2023-08-23 22:30:00,1916.83,1917.073,1916.526,1917.073,291,200,0
2023-08-23 22:45:00,1917.07,1917.325,1916.983,1916.997,278,200,0
2023-08-23 23:00:00,1916.998,1917.064,1916.226,1917.064,376,200,0
2023-08-23 23:15:00,1917.065,1917.345,1916.858,1917.174,317,200,0
2023-08-23 23:30:00,1917.175,1917.625,1916.959,1917.214,504,200,0
2023-08-23 23:45:00,1917.227,1918.005,1917.145,1917.849,457,200,0
2023-08-24 00:00:00,1917.82,1918.422,1917.295,1918.1,524,200,0
2023-08-24 00:15:00,1918.097,1919.172,1917.928,1918.656,611,200,0
2023-08-24 00:30:00,1918.663,1918.898,1918.332,1918.453,500,200,0
2023-08-24 00:45:00,1918.453,1918.818,1918.208,1918.577,623,200,0
2023-08-24 01:00:00,1918.579,1918.864,1917.907,1917.925,794,200,0
2023-08-24 01:15:00,1917.957,1918.15,1917.632,1917.725,747,200,0
2023-08-24 01:30:00,1917.757,1919.022,1917.511,1918.222,846,200,0
2023-08-24 01:45:00,1918.234,1918.937,1917.841,1918.728,762,200,0
2023-08-24 02:00:00,1918.726,1919.999,1918.674,1919.461,1053,200,0
2023-08-24 02:15:00,1919.467,1919.6,1919.085,1919.191,603,200,0
2023-08-24 02:30:00,1919.197,1920.778,1919.064,1919.99,786,200,0
2023-08-24 02:45:00,1919.989,1920.834,1919.32,1919.857,954,200,0
2023-08-24 03:00:00,1919.851,1920.334,1919.394,1920.178,799,200,0
2023-08-24 03:15:00,1920.179,1921.407,1920.179,1921.161,839,200,0
2023-08-24 03:30:00,1921.183,1921.6,1920.682,1921.255,674,200,0
2023-08-24 03:45:00,1921.253,1921.301,1920.581,1920.867,530,200,0
2023-08-24 04:00:00,1920.87,1921.423,1920.538,1921.328,520,200,0
2023-08-24 04:15:00,1921.328,1921.706,1921.005,1921.127,488,200,0
2023-08-24 04:30:00,1921.124,1921.131,1919.938,1920.835,637,200,0
2023-08-24 04:45:00,1920.839,1922.134,1920.169,1921.026,1103,200,0
2023-08-24 05:00:00,1921.026,1921.705,1920.401,1921.013,754,200,0
2023-08-24 05:15:00,1921.007,1921.292,1920.429,1920.875,516,200,0
2023-08-24 05:30:00,1920.874,1922.032,1920.675,1921.255,795,200,0
2023-08-24 05:45:00,1921.262,1922.334,1920.26,1921.486,1110,200,0
2023-08-24 06:00:00,1921.503,1922.621,1921.125,1921.855,925,200,0
2023-08-24 06:15:00,1921.855,1921.986,1920.773,1921.052,985,200,0
2023-08-24 06:30:00,1921.021,1922.06,1920.7,1921.873,885,200,0
2023-08-24 06:45:00,1921.845,1922.753,1920.798,1921.611,1199,200,0
2023-08-24 07:00:00,1921.611,1922.107,1920.96,1921.057,1084,200,0
2023-08-24 07:15:00,1921.093,1922.025,1920.17,1921.933,997,200,0
2023-08-24 07:30:00,1921.933,1921.999,1920.619,1921.123,893,200,0
2023-08-24 07:45:00,1921.113,1921.117,1919.423,1919.506,832,200,0
2023-08-24 08:00:00,1919.539,1921.527,1919.456,1920.456,922,200,0
2023-08-24 08:15:00,1920.425,1921.94,1920.101,1921.77,770,200,0
2023-08-24 08:30:00,1921.771,1921.771,1920.735,1921.086,753,200,0
2023-08-24 08:45:00,1921.118,1921.568,1919.723,1920.286,734,200,0
2023-08-24 09:00:00,1920.272,1920.937,1920.164,1920.775,650,200,0
2023-08-24 09:15:00,1920.803,1920.822,1919.735,1920.083,762,200,0
2023-08-24 09:30:00,1920.081,1920.641,1919.543,1919.624,818,200,0
2023-08-24 09:45:00,1919.627,1920.347,1919.288,1919.528,700,200,0
2023-08-24 10:00:00,1919.548,1920.684,1919.089,1919.762,755,200,0
2023-08-24 10:15:00,1919.753,1920.27,1919.384,1920.056,683,200,0
2023-08-24 10:30:00,1920.025,1920.032,1918.999,1919.581,748,200,0
2023-08-24 10:45:00,1919.579,1919.583,1918.762,1919.263,721,200,0
2023-08-24 11:00:00,1919.251,1919.608,1918.612,1918.965,764,200,0
2023-08-24 11:15:00,1918.966,1919.147,1917.683,1917.786,820,200,0
2023-08-24 11:30:00,1917.751,1918.458,1917.598,1917.782,693,200,0
2023-08-24 11:45:00,1917.782,1917.88,1916.394,1916.567,767,200,0
2023-08-24 12:00:00,1916.566,1916.659,1914.17,1914.94,1190,200,0
2023-08-24 12:15:00,1914.964,1916.393,1914.351,1916.049,1279,200,0
2023-08-24 12:30:00,1916.08,1916.08,1911.754,1913.091,2119,200,0
2023-08-24 12:45:00,1913.121,1915.127,1913.121,1915.099,1388,200,0
2023-08-24 13:00:00,1915.129,1915.461,1913.15,1914.315,1279,200,0
2023-08-24 13:15:00,1914.276,1915.237,1913.147,1914.348,1293,200,0
2023-08-24 13:30:00,1914.379,1915.273,1911.868,1914.377,1999,200,0
2023-08-24 13:45:00,1914.346,1916.719,1913.935,1916.094,1796,200,0
2023-08-24 14:00:00,1916.069,1919.479,1916.057,1919.449,1670,200,0
2023-08-24 14:15:00,1919.481,1920.507,1917.46,1917.528,1596,200,0
2023-08-24 14:30:00,1917.528,1921.102,1916.243,1921.084,1532,200,0
2023-08-24 14:45:00,1921.065,1923.147,1920.537,1921.366,1523,200,0
2023-08-24 15:00:00,1921.402,1922.194,1920.501,1921.063,1340,200,0
2023-08-24 15:15:00,1921.038,1921.865,1920.518,1921.106,1089,200,0
2023-08-24 15:30:00,1921.138,1921.138,1919.978,1920.555,983,200,0
2023-08-24 15:45:00,1920.548,1921.509,1920.425,1921.007,877,200,0
2023-08-24 16:00:00,1920.974,1921.408,1918.969,1919.095,929,200,0
2023-08-24 16:15:00,1919.073,1919.923,1919.065,1919.309,686,200,0
2023-08-24 16:30:00,1919.307,1919.307,1917.744,1918.217,805,200,0
2023-08-24 16:45:00,1918.215,1918.307,1917.379,1918.302,765,200,0
2023-08-24 17:00:00,1918.3,1918.3,1917.386,1917.645,744,200,0
2023-08-24 17:15:00,1917.644,1919.29,1917.396,1919.084,758,200,0
2023-08-24 17:30:00,1919.115,1919.57,1917.359,1917.398,734,200,0
2023-08-24 17:45:00,1917.398,1917.479,1916.715,1917.11,688,200,0
2023-08-24 18:00:00,1917.146,1917.848,1917.07,1917.733,673,200,0
2023-08-24 18:15:00,1917.733,1917.888,1916.898,1917.443,744,200,0
2023-08-24 18:30:00,1917.474,1918.007,1917.296,1917.324,570,200,0
2023-08-24 18:45:00,1917.324,1917.905,1916.635,1916.852,617,200,0
2023-08-24 19:00:00,1916.86,1917.598,1916.754,1917.136,676,200,0
2023-08-24 19:15:00,1917.133,1918.011,1917.071,1917.772,588,200,0
2023-08-24 19:30:00,1917.773,1918.054,1917.048,1917.213,569,200,0
2023-08-24 19:45:00,1917.209,1917.726,1916.738,1916.738,755,200,0
2023-08-24 20:00:00,1916.775,1917.481,1916.268,1916.517,454,200,0
2023-08-24 20:15:00,1916.523,1917.233,1916.51,1916.924,329,200,0
2023-08-24 20:30:00,1916.929,1917.043,1916.749,1916.962,228,200,0
2023-08-24 20:45:00,1916.955,1917.152,1916.703,1916.71,268,200,0
2023-08-24 22:00:00,1916.933,1917.19,1916.585,1916.928,285,200,0
2023-08-24 22:15:00,1916.929,1917.226,1916.873,1917.191,206,200,0
2023-08-24 22:30:00,1917.191,1917.232,1916.826,1916.826,196,200,0
2023-08-24 22:45:00,1916.825,1917.097,1916.734,1916.888,226,200,0
2023-08-24 23:00:00,1916.888,1916.888,1915.638,1916.193,460,200,0
2023-08-24 23:15:00,1916.193,1916.404,1916.123,1916.258,230,200,0
2023-08-24 23:30:00,1916.284,1916.337,1915.835,1916.316,328,200,0
2023-08-24 23:45:00,1916.285,1916.309,1915.66,1915.847,399,200,0
2023-08-25 00:00:00,1915.845,1916.528,1915.634,1916.217,563,200,0
2023-08-25 00:15:00,1916.219,1916.253,1915.15,1915.291,532,200,0
2023-08-25 00:30:00,1915.27,1915.966,1915.172,1915.642,473,200,0
2023-08-25 00:45:00,1915.638,1915.779,1915.362,1915.477,497,200,0
2023-08-25 01:00:00,1915.445,1915.892,1914.608,1915.461,650,200,0
2023-08-25 01:15:00,1915.465,1916.391,1915.257,1915.869,748,200,0
2023-08-25 01:30:00,1915.868,1916.753,1915.482,1916.647,872,200,0
2023-08-25 01:45:00,1916.649,1917.516,1916.649,1916.982,989,200,0
2023-08-25 02:00:00,1916.949,1917.045,1916.271,1916.631,683,200,0
2023-08-25 02:15:00,1916.623,1917.106,1916.255,1916.748,629,200,0
2023-08-25 02:30:00,1916.778,1916.952,1914.913,1915.077,796,200,0
2023-08-25 02:45:00,1915.079,1915.322,1914.335,1914.84,833,200,0
2023-08-25 03:00:00,1914.81,1914.959,1914.147,1914.338,718,200,0
2023-08-25 03:15:00,1914.323,1914.632,1913.966,1914.132,561,200,0
2023-08-25 03:30:00,1914.113,1914.191,1913.648,1913.707,518,200,0
2023-08-25 03:45:00,1913.707,1913.903,1913.147,1913.417,453,200,0
2023-08-25 04:00:00,1913.416,1914.71,1913.416,1914.133,826,200,0
2023-08-25 04:15:00,1914.13,1914.293,1913.8,1914.004,535,200,0
2023-08-25 04:30:00,1913.986,1914.371,1913.673,1913.783,471,200,0
2023-08-25 04:45:00,1913.797,1914.447,1913.268,1913.716,663,200,0
2023-08-25 05:00:00,1913.721,1914.016,1913.065,1913.36,560,200,0
2023-08-25 05:15:00,1913.36,1913.946,1913.36,1913.543,541,200,0
2023-08-25 05:30:00,1913.546,1914.091,1913.051,1913.316,742,200,0
2023-08-25 05:45:00,1913.316,1914.669,1913.316,1914.326,794,200,0
2023-08-25 06:00:00,1914.406,1914.565,1913.364,1914.154,851,200,0
2023-08-25 06:15:00,1914.155,1915.019,1913.433,1914.918,843,200,0
2023-08-25 06:30:00,1914.949,1915.036,1913.452,1914.561,819,200,0
2023-08-25 06:45:00,1914.561,1914.564,1912.733,1912.961,732,200,0
2023-08-25 07:00:00,1912.991,1914.767,1912.991,1914.336,918,200,0
2023-08-25 07:15:00,1914.31,1914.506,1913.462,1913.698,715,200,0
2023-08-25 07:30:00,1913.7,1915.939,1913.7,1915.768,935,200,0
2023-08-25 07:45:00,1915.771,1915.807,1913.655,1914.149,819,200,0
2023-08-25 08:00:00,1914.146,1914.666,1913.29,1913.971,854,200,0
2023-08-25 08:15:00,1913.986,1914.99,1913.503,1913.654,757,200,0
2023-08-25 08:30:00,1913.666,1914.677,1913.545,1914.512,716,200,0
2023-08-25 08:45:00,1914.51,1915.396,1914.486,1915.351,630,200,0
2023-08-25 09:00:00,1915.347,1916.219,1915.153,1915.994,702,200,0
2023-08-25 09:15:00,1915.995,1917.817,1915.881,1917.761,701,200,0
2023-08-25 09:30:00,1917.731,1917.929,1916.485,1916.502,722,200,0
2023-08-25 09:45:00,1916.513,1917.134,1915.978,1916.051,629,200,0
2023-08-25 10:00:00,1916.05,1916.609,1915.664,1916.485,657,200,0
2023-08-25 10:15:00,1916.479,1917.133,1916.418,1916.751,614,200,0
2023-08-25 10:30:00,1916.748,1917.532,1916.733,1917.519,598,200,0
2023-08-25 10:45:00,1917.513,1917.786,1916.772,1917.694,623,200,0
2023-08-25 11:00:00,1917.692,1917.871,1916.465,1916.701,768,200,0
2023-08-25 11:15:00,1916.724,1917.51,1916.121,1917.186,659,200,0
2023-08-25 11:30:00,1917.187,1917.389,1916.527,1917.358,652,200,0
2023-08-25 11:45:00,1917.363,1918.375,1917.072,1918.276,731,200,0
2023-08-25 12:00:00,1918.245,1920.234,1917.942,1919.993,924,200,0
2023-08-25 12:15:00,1919.963,1920.157,1917.25,1918.259,1251,200,0
2023-08-25 12:30:00,1918.24,1918.731,1916.766,1916.933,1107,200,0
2023-08-25 12:45:00,1916.9,1917.35,1916.389,1917.166,994,200,0
2023-08-25 13:00:00,1917.203,1917.606,1915.326,1915.847,1191,200,0
2023-08-25 13:15:00,1915.856,1916.002,1913.865,1913.947,1268,200,0
2023-08-25 13:30:00,1913.916,1915.703,1913.315,1913.424,1449,200,0
2023-08-25 13:45:00,1913.39,1915.983,1913.321,1915.388,1331,200,0
2023-08-25 14:00:00,1915.363,1921.904,1911.4,1919.935,5288,200,0
2023-08-25 14:15:00,1919.903,1922.208,1909.474,1911.091,4582,200,0
2023-08-25 14:30:00,1911.051,1911.268,1905.143,1905.259,3672,200,0
2023-08-25 14:45:00,1905.29,1907.659,1903.541,1904.552,2404,200,0
2023-08-25 15:00:00,1904.514,1907.54,1904.435,1904.814,2262,200,0
2023-08-25 15:15:00,1904.781,1907.222,1903.887,1906.44,1817,200,0
2023-08-25 15:30:00,1906.408,1910.605,1905.824,1909.968,1740,200,0
2023-08-25 15:45:00,1909.938,1910.144,1907.621,1907.747,1274,200,0
2023-08-25 16:00:00,1907.784,1910.12,1907.58,1910.032,1046,200,0
2023-08-25 16:15:00,1910.034,1910.614,1909.17,1910.0,963,200,0
2023-08-25 16:30:00,1909.968,1910.505,1909.633,1909.633,894,200,0
2023-08-25 16:45:00,1909.602,1910.131,1908.668,1909.998,908,200,0
2023-08-25 17:00:00,1910.011,1911.207,1909.887,1911.12,884,200,0
2023-08-25 17:15:00,1911.135,1912.665,1910.369,1912.503,1003,200,0
2023-08-25 17:30:00,1912.473,1912.583,1910.448,1910.799,889,200,0
2023-08-25 17:45:00,1910.799,1912.425,1910.747,1912.284,699,200,0
2023-08-25 18:00:00,1912.318,1912.659,1911.877,1912.642,749,200,0
2023-08-25 18:15:00,1912.604,1914.371,1912.496,1914.293,823,200,0
2023-08-25 18:30:00,1914.295,1914.694,1913.346,1913.346,844,200,0
2023-08-25 18:45:00,1913.337,1913.843,1912.759,1913.336,795,200,0
2023-08-25 19:00:00,1913.305,1913.453,1912.109,1913.13,781,200,0
2023-08-25 19:15:00,1913.145,1914.324,1913.132,1914.149,634,200,0
2023-08-25 19:30:00,1914.118,1914.183,1913.399,1913.686,649,200,0
2023-08-25 19:45:00,1913.724,1914.341,1913.251,1914.31,631,200,0
2023-08-25 20:00:00,1914.292,1914.363,1913.477,1913.711,414,200,0
2023-08-25 20:15:00,1913.693,1913.87,1913.489,1913.553,282,200,0
2023-08-25 20:30:00,1913.555,1914.194,1913.287,1914.186,347,200,0
2023-08-25 20:45:00,1914.188,1914.917,1913.862,1914.321,331,200,0
2023-08-27 22:00:00,1915.974,1916.019,1915.198,1915.592,344,200,0
2023-08-27 22:15:00,1915.601,1915.601,1914.951,1915.145,309,200,0
2023-08-27 22:30:00,1915.146,1915.349,1914.67,1914.874,351,200,0
2023-08-27 22:45:00,1914.873,1915.01,1914.555,1914.848,291,200,0
2023-08-27 23:00:00,1914.886,1915.982,1914.861,1915.572,562,200,0
2023-08-27 23:15:00,1915.567,1916.068,1915.39,1915.628,451,200,0
2023-08-27 23:30:00,1915.625,1915.722,1915.083,1915.122,382,200,0
2023-08-27 23:45:00,1915.122,1915.262,1914.322,1915.028,619,200,0
2023-08-28 00:00:00,1915.029,1915.763,1914.549,1915.684,654,200,0
2023-08-28 00:15:00,1915.685,1916.092,1915.533,1915.898,509,200,0
2023-08-28 00:30:00,1915.899,1916.344,1915.61,1916.027,447,200,0
2023-08-28 00:45:00,1916.025,1916.601,1915.556,1915.718,528,200,0
2023-08-28 01:00:00,1915.684,1916.802,1915.519,1915.556,942,200,0
2023-08-28 01:15:00,1915.556,1917.352,1915.525,1917.088,946,200,0
2023-08-28 01:30:00,1917.066,1917.22,1915.401,1915.898,1047,200,0
2023-08-28 01:45:00,1915.919,1916.006,1915.214,1915.475,897,200,0
2023-08-28 02:00:00,1915.486,1915.977,1915.095,1915.976,788,200,0
2023-08-28 02:15:00,1915.954,1915.977,1915.141,1915.594,604,200,0
2023-08-28 02:30:00,1915.599,1916.18,1915.432,1915.945,596,200,0
2023-08-28 02:45:00,1915.961,1915.963,1915.155,1915.44,587,200,0
2023-08-28 03:00:00,1915.44,1915.944,1915.3,1915.679,592,200,0
2023-08-28 03:15:00,1915.681,1916.082,1915.302,1915.977,599,200,0
2023-08-28 03:30:00,1915.968,1916.994,1915.629,1916.145,571,200,0
2023-08-28 03:45:00,1916.112,1916.414,1915.942,1916.222,430,200,0
2023-08-28 04:00:00,1916.222,1916.686,1915.981,1916.125,401,200,0
2023-08-28 04:15:00,1916.125,1916.219,1914.631,1915.188,685,200,0
2023-08-28 04:30:00,1915.189,1915.421,1914.852,1915.292,433,200,0
2023-08-28 04:45:00,1915.322,1915.646,1915.248,1915.564,373,200,0
2023-08-28 05:00:00,1915.572,1915.934,1915.158,1915.672,524,200,0
2023-08-28 05:15:00,1915.672,1916.925,1915.618,1916.889,614,200,0
2023-08-28 05:30:00,1916.857,1917.577,1916.021,1916.046,878,200,0
2023-08-28 05:45:00,1916.039,1916.35,1915.422,1915.614,659,200,0
2023-08-28 06:00:00,1915.615,1917.404,1915.615,1917.337,713,200,0
2023-08-28 06:15:00,1917.335,1917.719,1916.851,1917.086,674,200,0
2023-08-28 06:30:00,1917.096,1917.504,1915.68,1916.54,874,200,0
2023-08-28 06:45:00,1916.538,1916.64,1915.709,1915.891,679,200,0
2023-08-28 07:00:00,1915.891,1916.32,1914.622,1915.512,783,200,0
2023-08-28 07:15:00,1915.527,1916.003,1914.362,1915.198,748,200,0
2023-08-28 07:30:00,1915.178,1915.795,1914.976,1915.06,646,200,0
2023-08-28 07:45:00,1915.096,1915.109,1914.294,1914.464,620,200,0
2023-08-28 08:00:00,1914.495,1914.745,1913.477,1914.481,739,200,0
2023-08-28 08:15:00,1914.476,1914.741,1913.78,1913.937,674,200,0
2023-08-28 08:30:00,1913.937,1915.203,1913.598,1914.806,664,200,0
2023-08-28 08:45:00,1914.807,1914.808,1913.97,1914.629,647,200,0
2023-08-28 09:00:00,1914.63,1915.442,1914.357,1915.238,577,200,0
2023-08-28 09:15:00,1915.26,1915.641,1914.942,1914.942,564,200,0
2023-08-28 09:30:00,1914.933,1914.937,1913.935,1914.151,552,200,0
2023-08-28 09:45:00,1914.151,1914.362,1913.904,1914.063,535,200,0
2023-08-28 10:00:00,1914.059,1914.623,1913.818,1913.976,659,200,0
2023-08-28 10:15:00,1913.969,1914.278,1913.735,1914.18,537,200,0
2023-08-28 10:30:00,1914.183,1914.769,1914.183,1914.367,582,200,0
2023-08-28 10:45:00,1914.362,1915.148,1914.274,1915.148,537,200,0
2023-08-28 11:00:00,1915.149,1915.338,1914.391,1914.545,643,200,0
2023-08-28 11:15:00,1914.543,1915.298,1914.533,1914.683,617,200,0
2023-08-28 11:30:00,1914.681,1915.199,1914.515,1915.173,633,200,0
2023-08-28 11:45:00,1915.19,1915.434,1914.448,1914.757,576,200,0
2023-08-28 12:00:00,1914.757,1915.673,1914.205,1914.214,780,200,0
2023-08-28 12:15:00,1914.209,1915.66,1913.46,1914.654,1048,200,0
2023-08-28 12:30:00,1914.676,1916.681,1913.34,1916.587,1155,200,0
2023-08-28 12:45:00,1916.583,1917.298,1916.205,1917.058,987,200,0
2023-08-28 13:00:00,1917.057,1917.875,1915.922,1916.437,1079,200,0
2023-08-28 13:15:00,1916.404,1916.99,1914.228,1914.391,1001,200,0
2023-08-28 13:30:00,1914.392,1917.741,1912.694,1917.619,1705,200,0
2023-08-28 13:45:00,1917.65,1918.786,1916.066,1918.078,1773,200,0
2023-08-28 14:00:00,1918.054,1919.213,1917.253,1918.63,1487,200,0
2023-08-28 14:15:00,1918.65,1919.84,1917.641,1919.323,1165,200,0
2023-08-28 14:30:00,1919.304,1919.419,1918.403,1918.679,984,200,0
2023-08-28 14:45:00,1918.678,1919.61,1918.517,1918.679,984,200,0
2023-08-28 15:00:00,1918.71,1919.257,1918.045,1919.245,1029,200,0
